TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1431297127351783426,My TL steady dropping KOB spoilers. O wrong na... At least give 24hrs for us.,ORINAME,en,,0,1,4,0,,16,2021,8,August,27,Friday,34,2021-08-27,16:46:42
1431296848451543042,Una go still chop 4th!,ORINAME,en,,1,0,0,0,,16,2021,8,August,27,Friday,34,2021-08-27,16:45:35
1431296609699180544,FC should leak that Wiz x Bella record...,ORINAME,en,,0,0,0,0,,16,2021,8,August,27,Friday,34,2021-08-27,16:44:38
1431248982177685510,@dondekojo Stop na!,ORINAME,und,,0,0,0,0,,13,2021,8,August,27,Friday,34,2021-08-27,13:35:23
1430890824544391181,"Not this nurse telling me ""it is baby needle"". Smh... Nooo, you for use adult needle naa. Smh",ORINAME,en,,0,0,0,0,,13,2021,8,August,26,Thursday,34,2021-08-26,13:52:11
1430890361598009348,Still hate needles...,ORINAME,en,,0,0,0,0,,13,2021,8,August,26,Thursday,34,2021-08-26,13:50:21
1430829591942344709,@YinkaPost $chiliz,ORINAME,es,,0,0,0,0,,9,2021,8,August,26,Thursday,34,2021-08-26,09:48:52
1430822557448556546,Guy chill... It's not that deep 😂,ORINAME,en,,0,0,0,0,,9,2021,8,August,26,Thursday,34,2021-08-26,09:20:55
1430107671806554125,ITV Benin should upgrade their logo. It's been ages...,ORINAME,en,,0,0,0,0,,10,2021,8,August,24,Tuesday,34,2021-08-24,10:00:13
1429474596516990983,It's the blues!,ORINAME,en,,0,0,0,0,,16,2021,8,August,22,Sunday,33,2021-08-22,16:04:36
1429470057197879302,@dondekojo Stop it 😂😂😂😂,ORINAME,en,,0,0,0,0,,15,2021,8,August,22,Sunday,33,2021-08-22,15:46:34
1429469811482955784,He's baaaaack! #LukWhosBack,ORINAME,en,['LukWhosBack'],0,0,0,0,,15,2021,8,August,22,Sunday,33,2021-08-22,15:45:35
1429447136123445260,@ogaaa_dee @Vishtaleb @Jessbeyou_ I agree 👍👍😂,ORINAME,en,,0,0,1,0,,14,2021,8,August,22,Sunday,33,2021-08-22,14:15:29
1429215971340865565,@Wana____ @dondekojo She no even carry front or back 😂😂😂,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:56:55
1429215502237323294,@YVESSAINTFENTY 😂😂😂😂,ORINAME,und,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:55:03
1429214354428334089,Agenda must agend,ORINAME,en,,0,1,1,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:50:30
1429214277697736704,We wuz queenz,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:50:11
1429214169056911372,@Vishtaleb @Jessbeyou_ 😂😂😂.,ORINAME,und,,0,0,6,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:49:46
1429210742671151107,Ohhh... Really??? 😂😂😂,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:36:09
1429207548272459778,@Jessbeyou_ Jamaicans are blue right??? 😂😂😂,ORINAME,en,,3,20,573,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:23:27
1429207109451800581,Someone said make she run am if e easy. 😂😂😂🏃‍♂️🏃‍♂️🏃‍♂️.,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:21:42
1429206631804452873,Shadeeeeee 😂😂😂😂,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:19:49
1429205937890418688,How about now?,ORINAME,en,,0,0,0,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:17:03
1429204728941064200,"Show ko, concert ni",ORINAME,tl,,1,0,1,0,,22,2021,8,August,21,Saturday,33,2021-08-21,22:12:15
1429200100174225417,😂😂😂😂,ORINAME,art,,0,0,0,0,,21,2021,8,August,21,Saturday,33,2021-08-21,21:53:51
1429198141681815554,"1, 2, 3 dem Jamaicans on the tracks I see!!",ORINAME,en,,0,0,0,0,,21,2021,8,August,21,Saturday,33,2021-08-21,21:46:04
1429195679675596800,We  wuz queenzzz,ORINAME,en,,0,0,0,0,,21,2021,8,August,21,Saturday,33,2021-08-21,21:36:17
1429194021109477381,@oddy4real as expected 😆,ORINAME,en,,0,0,0,0,,21,2021,8,August,21,Saturday,33,2021-08-21,21:29:42
1429193480325287939,Them for allow come Olympics sha 🤣🤣🤣,ORINAME,en,,0,0,0,0,,21,2021,8,August,21,Saturday,33,2021-08-21,21:27:33
1428657135521521665,@ose_anenih Abeg make e finish for Oyo first.,ORINAME,en,,0,0,0,0,,9,2021,8,August,20,Friday,33,2021-08-20,09:56:18
1428293026221338638,@Jollz Add more lagos dates,ORINAME,en,,0,0,0,0,,9,2021,8,August,19,Thursday,33,2021-08-19,09:49:28
1427973844556521476,One of una be Judas but una neve4 ready for that conversation,ORINAME,en,,0,0,0,0,,12,2021,8,August,18,Wednesday,33,2021-08-18,12:41:09
1427764414392963072,"They don't understand the terrain. Well, love and light.",ORINAME,en,,0,0,0,0,,22,2021,8,August,17,Tuesday,33,2021-08-17,22:48:57
1427764187451756551,These people don't get it 😂,ORINAME,en,,0,0,0,0,,22,2021,8,August,17,Tuesday,33,2021-08-17,22:48:03
1427715277672824838,"Dear Techbros, Open a government relations office. You need it.",ORINAME,en,,0,0,0,0,,19,2021,8,August,17,Tuesday,33,2021-08-17,19:33:42
1427543600641028099,Windows 11 is beautiful!,ORINAME,en,,0,0,0,0,,8,2021,8,August,17,Tuesday,33,2021-08-17,08:11:31
1427389665867337737,@fkabudu Missed you too,ORINAME,en,,0,0,1,0,,21,2021,8,August,16,Monday,33,2021-08-16,21:59:50
1427203936847634435,Is this a bull run or a fake breakout,ORINAME,en,,0,0,0,0,,9,2021,8,August,16,Monday,33,2021-08-16,09:41:49
1426982012091609093,@dondekojo 😂😂😂,ORINAME,und,,0,0,0,0,,18,2021,8,August,15,Sunday,32,2021-08-15,18:59:58
1426981790112178189,Big bum lives matter,ORINAME,en,,0,0,0,0,,18,2021,8,August,15,Sunday,32,2021-08-15,18:59:05
1426979516497465348,@dondekojo Before. This life no get duplicate,ORINAME,en,,0,0,0,0,,18,2021,8,August,15,Sunday,32,2021-08-15,18:50:03
1426677636017819651,@Jollz He is for the streets 😂,ORINAME,en,,0,0,1,0,,22,2021,8,August,14,Saturday,32,2021-08-14,22:50:29
1426677559975202819,Na grinding machine I come watch? Smh,ORINAME,en,,0,0,0,0,,22,2021,8,August,14,Saturday,32,2021-08-14,22:50:11
1426592641253351426,😂😂😂😂,ORINAME,art,,0,0,1,0,,17,2021,8,August,14,Saturday,32,2021-08-14,17:12:45
1426543778396000261,"Dear ManU fans, it is the hopes that kills....",ORINAME,en,,0,0,0,0,,13,2021,8,August,14,Saturday,32,2021-08-14,13:58:35
1426543522287702018,Let's go Blues. Champions of Europe!,ORINAME,en,,0,0,0,0,,13,2021,8,August,14,Saturday,32,2021-08-14,13:57:34
1426535651592359941,@AceAagbi Hahaha. But Leeds is a useless team,ORINAME,en,,1,0,0,0,,13,2021,8,August,14,Saturday,32,2021-08-14,13:26:17
1426530218253164549,Kilode.... Contenders ko.... Container ni,ORINAME,fr,,0,0,0,0,,13,2021,8,August,14,Saturday,32,2021-08-14,13:04:42
1426530025449443330,Leeds team is useless sha #MUNLEE,ORINAME,en,['MUNLEE'],0,0,0,0,,13,2021,8,August,14,Saturday,32,2021-08-14,13:03:56
1426526456092495880,What a terrible match....,ORINAME,en,,1,0,0,0,,12,2021,8,August,14,Saturday,32,2021-08-14,12:49:45
1426526390984355841,Smh,ORINAME,qst,,0,0,0,0,,12,2021,8,August,14,Saturday,32,2021-08-14,12:49:29
1426525321218740231,Leeds deserves relagation. TF! #MUNLEE,ORINAME,en,['MUNLEE'],1,0,0,0,,12,2021,8,August,14,Saturday,32,2021-08-14,12:45:14
1426525085570146316,What is wrong with Leeds??? This is premiership for F sake!,ORINAME,en,,1,0,0,0,,12,2021,8,August,14,Saturday,32,2021-08-14,12:44:18
1426290143959425026,You need a new manager,ORINAME,en,,0,0,1,0,,21,2021,8,August,13,Friday,32,2021-08-13,21:10:44
1426287944911015938,@TheAjibolaGrey Oya,ORINAME,und,,0,0,0,0,,21,2021,8,August,13,Friday,32,2021-08-13,21:01:59
1426283909751398405,Maria abeg shut up,ORINAME,en,,0,0,0,0,,20,2021,8,August,13,Friday,32,2021-08-13,20:45:57
1426282532945936393,Can't wait for AFTV this night,ORINAME,en,,0,0,1,0,,20,2021,8,August,13,Friday,32,2021-08-13,20:40:29
1426277931240787970,On top say person miss penalty ooo. Smh,ORINAME,en,,0,0,0,0,,20,2021,8,August,13,Friday,32,2021-08-13,20:22:12
1426274971073056773,"Finally, person din change am for Pere",ORINAME,en,,0,0,1,0,,20,2021,8,August,13,Friday,32,2021-08-13,20:10:26
1426266517033922567,"""It will finish in one day"". Werey said lets try two days.. Who ve this Guy",ORINAME,en,,0,0,0,0,,19,2021,8,August,13,Friday,32,2021-08-13,19:36:51
1426266186174631942,Get Pere off my screen! Geeez!!!,ORINAME,en,,0,0,0,0,,19,2021,8,August,13,Friday,32,2021-08-13,19:35:32
1426265880799875078,@Jollz He is a confusionist. Idi Amin lite. Smh,ORINAME,en,,0,0,0,0,,19,2021,8,August,13,Friday,32,2021-08-13,19:34:19
1426265334772903943,When are we voting Pere out,ORINAME,en,,0,0,0,0,,19,2021,8,August,13,Friday,32,2021-08-13,19:32:09
1426086516275744770,Bought Tems dip. Now we moon 🚀🚀🚀,ORINAME,en,,0,0,0,0,,7,2021,8,August,13,Friday,32,2021-08-13,07:41:35
1426051986718396417,Essence remix is good.,ORINAME,en,,0,0,0,0,,5,2021,8,August,13,Friday,32,2021-08-13,05:24:23
1425957730318229507,Jibola is a foool 😂😂😂,ORINAME,in,,0,0,0,0,,23,2021,8,August,12,Thursday,32,2021-08-12,23:09:50
1425954135598370816,Big Tems!,ORINAME,en,,0,0,1,0,,22,2021,8,August,12,Thursday,32,2021-08-12,22:55:33
1425581137108291584,jpeg,ORINAME,da,,0,0,0,0,,22,2021,8,August,11,Wednesday,32,2021-08-11,22:13:23
1425214934087081987,@AceAagbi Lol,ORINAME,und,,0,0,0,0,,21,2021,8,August,10,Tuesday,32,2021-08-10,21:58:14
1425205254757437444,@AceAagbi Money launderers,ORINAME,en,,1,0,0,0,,21,2021,8,August,10,Tuesday,32,2021-08-10,21:19:46
1424402614863728640,@eezzibillions @asemota 😂😂😂😂You for join na...,ORINAME,en,,0,0,1,0,,16,2021,8,August,8,Sunday,31,2021-08-08,16:10:22
1424347293994659840,Happy Birthday @V_Akiluna... Have a good one!,ORINAME,en,,1,0,0,0,,12,2021,8,August,8,Sunday,31,2021-08-08,12:30:32
1424259637319196675,Hmmm. 🤔🤔🤔,ORINAME,und,,0,0,0,0,,6,2021,8,August,8,Sunday,31,2021-08-08,06:42:13
1424039615900659720,What is this 😭😭😭😭,ORINAME,en,,0,0,0,0,,16,2021,8,August,7,Saturday,31,2021-08-07,16:07:56
1424016513057624070,@AceAagbi Still better,ORINAME,en,,0,0,0,0,,14,2021,8,August,7,Saturday,31,2021-08-07,14:36:08
1424013064953901061,@AceAagbi Waste of money. We should get Messi,ORINAME,en,,1,0,0,0,,14,2021,8,August,7,Saturday,31,2021-08-07,14:22:26
1423999878586327046,What the hell is this? We don't need Lukaku... 😒😳😳,ORINAME,en,,1,0,0,0,,13,2021,8,August,7,Saturday,31,2021-08-07,13:30:02
1423932859115520004,Choosing not to plan is a negative plan on its own. So plan!,ORINAME,en,,0,0,0,0,,9,2021,8,August,7,Saturday,31,2021-08-07,09:03:43
1423413916177256452,Hello somebody said it is back to the trenches 😂😂😂😂😂.,ORINAME,en,,0,0,0,0,,22,2021,8,August,5,Thursday,31,2021-08-05,22:41:38
1423001519327223808,This is going to be Chelsea worst signing,ORINAME,en,,0,0,0,0,,19,2021,8,August,4,Wednesday,31,2021-08-04,19:22:54
1422949052203872266,What's the obsession with Lukaku. We don't neee him.,ORINAME,en,,0,0,0,0,,15,2021,8,August,4,Wednesday,31,2021-08-04,15:54:25
1422794153986043904,😂😂😂😂,ORINAME,art,,0,0,0,0,,5,2021,8,August,4,Wednesday,31,2021-08-04,05:38:55
1422794004207374336,https://t.co/KehdIGSXh0,ORINAME,zxx,,0,0,0,0,,5,2021,8,August,4,Wednesday,31,2021-08-04,05:38:19
1422793970489438214,https://t.co/EsGioOnKJz,ORINAME,zxx,,1,0,0,0,,5,2021,8,August,4,Wednesday,31,2021-08-04,05:38:11
1422793030399111173,Called it 3 days ago https://t.co/HNklBSvO1J,ORINAME,en,,1,0,0,0,,5,2021,8,August,4,Wednesday,31,2021-08-04,05:34:27
1422769635703853059,I love LOX energy but Dipset all day!,ORINAME,en,,0,0,0,0,,4,2021,8,August,4,Wednesday,31,2021-08-04,04:01:29
1422650004867538946,Where my fleets at? 😭😭😭,ORINAME,en,,1,0,0,0,,20,2021,8,August,3,Tuesday,31,2021-08-03,20:06:07
1421854979745329159,*your,ORINAME,en,,0,0,0,0,,15,2021,8,August,1,Sunday,30,2021-08-01,15:26:58
1421854507248627720,Watimagbo DJ is better than yiur favourite Dj,ORINAME,en,,1,0,0,0,,15,2021,8,August,1,Sunday,30,2021-08-01,15:25:05
1421854416626405384,Watimagbo dj playing here at this event... 🙌🙌🙌,ORINAME,en,,0,0,0,0,,15,2021,8,August,1,Sunday,30,2021-08-01,15:24:44
1421834818044715009,Agenda must agend....,ORINAME,en,,0,0,0,0,,14,2021,8,August,1,Sunday,30,2021-08-01,14:06:51
1421587551811514374,E sure me say Hello somebodi go lose that election,ORINAME,en,,1,0,0,0,,21,2021,7,July,31,Saturday,30,2021-07-31,21:44:18
1421546827275440129,Gettat!,ORINAME,en,,0,0,0,0,,19,2021,7,July,31,Saturday,30,2021-07-31,19:02:29
1421216751409303556,🤣🤣🤣Madam rest...,ORINAME,en,,0,0,0,0,,21,2021,7,July,30,Friday,30,2021-07-30,21:10:53
1421215827861381120,I like what I am seeing.... 😁😁😁,ORINAME,en,,0,0,0,0,,21,2021,7,July,30,Friday,30,2021-07-30,21:07:12
1420055961935437827,@AceAagbi TL story... Call me,ORINAME,en,,0,0,1,0,,16,2021,7,July,27,Tuesday,30,2021-07-27,16:18:19
1420015872543019014,You see why I don't like apple products....,ORINAME,en,,1,0,0,0,,13,2021,7,July,27,Tuesday,30,2021-07-27,13:39:01
1419373826211819526,😂😂😂😂😂,ORINAME,art,,0,0,0,0,,19,2021,7,July,25,Sunday,29,2021-07-25,19:07:45
1419370097865543686,Maria or Jackie B? 🤔🤔🤔🤔. The competition is getting interesting now....,ORINAME,en,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:52:56
1419365909270048769,Tega is giving me Paloma vibes...,ORINAME,et,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:36:17
1419364872781959176,Okay now Team Jackie B!!,ORINAME,en,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:32:10
1419364779496558607,Jackie B... B for Behind!!!,ORINAME,en,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:31:48
1419360945583890433,Energy!!!,ORINAME,en,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:16:34
1419360168685588484,Angel for the money....,ORINAME,en,,0,0,0,0,,18,2021,7,July,25,Sunday,29,2021-07-25,18:13:29
1419223042920693762,I get the idea of containers now. 🤔🤔🤔,ORINAME,en,,0,0,0,0,,9,2021,7,July,25,Sunday,29,2021-07-25,09:08:35
1418659379688128514,"Watching a video on YouTube, this video is painful to watch but it is pure comedy.",ORINAME,en,,0,0,0,0,,19,2021,7,July,23,Friday,29,2021-07-23,19:48:48
1418164275097526282,Good read,ORINAME,en,,0,0,0,0,,11,2021,7,July,22,Thursday,29,2021-07-22,11:01:26
1417951103023452167,What's the meaning of this? What the hell is eFootball...,ORINAME,en,,0,0,0,0,,20,2021,7,July,21,Wednesday,29,2021-07-21,20:54:21
1416704554159284231,Raq!!!,ORINAME,qst,,0,0,0,0,,10,2021,7,July,18,Sunday,28,2021-07-18,10:21:01
1416033304831307780,Land of aquatic splendor...,ORINAME,en,,0,0,1,0,,13,2021,7,July,16,Friday,28,2021-07-16,13:53:43
1415435847680339971,"Okay, Raq is going to be a problem on Raising Kanan.",ORINAME,en,,0,0,0,0,,22,2021,7,July,14,Wednesday,28,2021-07-14,22:19:38
1415001588545069059,@TheAjibolaGrey 😂😂😂,ORINAME,und,,0,0,0,0,,17,2021,7,July,13,Tuesday,28,2021-07-13,17:34:02
1414729054234755072,@fkabudu You like this one in particular.... 😄😄,ORINAME,en,,1,0,2,0,,23,2021,7,July,12,Monday,28,2021-07-12,23:31:05
1414725137795096581,Imagine someone else with a different skin colour saying this... Shout of racism would have been everywhere on Twitter.,ORINAME,en,,0,0,0,0,,23,2021,7,July,12,Monday,28,2021-07-12,23:15:31
1414724583941357571,The person handling @NigeriaBasket handle should be given a raise. Premium content from that handle... Now following.,ORINAME,en,,0,0,0,0,,23,2021,7,July,12,Monday,28,2021-07-12,23:13:19
1414688338733379584,"Dude pulled I am black card. Smh. Apologize but no, he would rather double down....",ORINAME,en,,0,0,0,0,,20,2021,7,July,12,Monday,28,2021-07-12,20:49:18
1414684598865387520,The disrespect! Gosh!!!,ORINAME,en,,0,0,1,0,,20,2021,7,July,12,Monday,28,2021-07-12,20:34:26
1414503461522219010,Good morning fellow Italians.....,ORINAME,en,,0,0,0,0,,8,2021,7,July,12,Monday,28,2021-07-12,08:34:40
1414355089293258755,@TheAjibolaGrey Any day!,ORINAME,en,,0,0,0,0,,22,2021,7,July,11,Sunday,27,2021-07-11,22:45:05
1414347762825580549,Tears on my TL. Love to see it 😂😂😂,ORINAME,en,,0,0,0,0,,22,2021,7,July,11,Sunday,27,2021-07-11,22:15:58
1414347012213022720,"If England had won enh, Southgate masterclass agenda would have been too loud",ORINAME,en,,0,0,0,0,,22,2021,7,July,11,Sunday,27,2021-07-11,22:12:59
1414344912414388232,Dorime,ORINAME,en,,0,0,0,0,,22,2021,7,July,11,Sunday,27,2021-07-11,22:04:39
1414342925966659585,Cancel FK! 😂😂😂😂,ORINAME,en,,0,0,1,0,,21,2021,7,July,11,Sunday,27,2021-07-11,21:56:45
1414342541105934341,Let agenda start..... Rome way. Thank you Jesus 🙏🙏🙏🙏🙏🙏🙏🙌🙌🙌🙌😂😂😂😂,ORINAME,en,,0,0,1,0,,21,2021,7,July,11,Sunday,27,2021-07-11,21:55:13
1414341972173672453,Rashford to pull the racism card.... 😂😂😂,ORINAME,en,,0,0,0,0,,21,2021,7,July,11,Sunday,27,2021-07-11,21:52:58
1414341604345794573,God please 😭😭😭😭,ORINAME,en,,0,0,0,0,,21,2021,7,July,11,Sunday,27,2021-07-11,21:51:30
1414336328624447488,Rome is home,ORINAME,en,,0,0,0,0,,21,2021,7,July,11,Sunday,27,2021-07-11,21:30:32
1414324030291783690,Rome way! God please make it happen. Because I can't deal with agenda this night.,ORINAME,en,,0,0,0,0,,20,2021,7,July,11,Sunday,27,2021-07-11,20:41:40
1414323458259918848,@fkabudu The way!,ORINAME,en,,0,0,0,0,,20,2021,7,July,11,Sunday,27,2021-07-11,20:39:23
1414130042251227137,"Muting ""Messi"" on my TL. Can't stand agenda people this morning.",ORINAME,en,,0,0,0,0,,7,2021,7,July,11,Sunday,27,2021-07-11,07:50:49
1411377769678843911,Allow others speak!! FFS!!!!! Dude allow others speak!!!!!!,ORINAME,en,,0,0,0,0,,17,2021,7,July,3,Saturday,26,2021-07-03,17:34:17
1411377358448201728,It is not that hard......,ORINAME,en,,0,0,0,0,,17,2021,7,July,3,Saturday,26,2021-07-03,17:32:39
1411377284104269828,Can you just send them invite via DMs!!!! Gosh!!!!!,ORINAME,en,,0,0,0,0,,17,2021,7,July,3,Saturday,26,2021-07-03,17:32:21
1410945341730480129,Abolish Olympics???😏 Because someone tested for banned substance???? This is beyond crack.,ORINAME,en,,0,0,1,0,,12,2021,7,July,2,Friday,26,2021-07-02,12:55:58
1410364709652533250,😂😂😂😂... So the vaccine is now a liquid magnet? This video doesn't make any sense.,ORINAME,en,,0,0,0,0,,22,2021,6,June,30,Wednesday,26,2021-06-30,22:28:44
1410337214714818560,That space is terrible...,ORINAME,en,,0,0,0,0,,20,2021,6,June,30,Wednesday,26,2021-06-30,20:39:29
1410298081711624193,Game of thrones comes to mind.,ORINAME,en,,0,0,0,0,,18,2021,6,June,30,Wednesday,26,2021-06-30,18:03:59
1410226251118301193,Dude wasn't smart after all...,ORINAME,en,,0,0,0,0,,13,2021,6,June,30,Wednesday,26,2021-06-30,13:18:33
1409989156521000961,Brighto is an idiot,ORINAME,en,,0,0,0,0,,21,2021,6,June,29,Tuesday,26,2021-06-29,21:36:25
1409909837387948035,VSCode integration... When???,ORINAME,sv,,0,0,0,0,,16,2021,6,June,29,Tuesday,26,2021-06-29,16:21:14
1409877862690213895,Where is @lilduval.....,ORINAME,en,,0,0,0,0,,14,2021,6,June,29,Tuesday,26,2021-06-29,14:14:11
1409874556530139142,😂😂😂😂😂,ORINAME,art,,0,0,0,0,,14,2021,6,June,29,Tuesday,26,2021-06-29,14:01:03
1409629901863391235,Taah-Two...,ORINAME,en,,0,0,0,0,,21,2021,6,June,28,Monday,26,2021-06-28,21:48:52
1409621745594601472,@V_Akiluna Whew!!!! Okay,ORINAME,en,,0,0,0,0,,21,2021,6,June,28,Monday,26,2021-06-28,21:16:28
1409620856045813760,@V_Akiluna Rain no reach your side ni....... DSTV and rain just like lagos roads and rain .... bad mix,ORINAME,en,,1,0,0,0,,21,2021,6,June,28,Monday,26,2021-06-28,21:12:56
1408845245391982599,Read this thread 😂😂😂😂,ORINAME,en,,0,0,0,0,,17,2021,6,June,26,Saturday,25,2021-06-26,17:50:56
1408544255073730563,Man is a down fall of a bad b!,ORINAME,en,,0,0,0,0,,21,2021,6,June,25,Friday,25,2021-06-25,21:54:54
1408381670978469894,Elon jor na. Ma pa portfolio mi. https://t.co/T8CpoZSKr7,ORINAME,es,,0,0,0,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/E4uTqIcWQAYpKvr.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/E4uTqIcWQAYpKvr.mp4', contentType='video/mp4', bitrate=0)], altText='No Comment Wow GIF')]",11,2021,6,June,25,Friday,25,2021-06-25,11:08:51
1408106831722041345,Windows 11 looks promising #MicrosoftEvent,ORINAME,en,['MicrosoftEvent'],0,0,0,0,,16,2021,6,June,24,Thursday,25,2021-06-24,16:56:44
1407816781549477894,"Neo, stick to your lie like super glue..... 👌👌👌😆😆",ORINAME,en,,0,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:44:11
1407816067796377600,@V_Akiluna Praying for my boy..... He is dead dead 😂😂😂,ORINAME,en,,1,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:41:21
1407815887118344198,You have been giving me eyes.... 👀,ORINAME,en,,0,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:40:38
1407811277183987716,Who is this Aunty???,ORINAME,en,,0,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:22:19
1407809597067481093,@V_Akiluna Sad to watch 😭😭😭,ORINAME,en,,0,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:15:38
1407809120368005123,@V_Akiluna He is running through home girl. I cant watch again 😭😭😭,ORINAME,en,,1,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:13:44
1407807603485315074,@V_Akiluna Nigga please 😂😂😂😂.,ORINAME,en,,0,0,0,0,,21,2021,6,June,23,Wednesday,25,2021-06-23,21:07:43
1407669134767296515,What do you want me to say...,ORINAME,en,,0,0,0,0,,11,2021,6,June,23,Wednesday,25,2021-06-23,11:57:29
1407454948812541957,Rapture might just happen this night 😭😭😭😭,ORINAME,en,,1,0,0,0,,21,2021,6,June,22,Tuesday,25,2021-06-22,21:46:23
1407454662756900873,Ebuka end this show abeg. 😭😭😭😭,ORINAME,en,,0,0,0,0,,21,2021,6,June,22,Tuesday,25,2021-06-22,21:45:15
1407448355832221698,@V_Akiluna Off your mic distinguished 😂😂😂,ORINAME,en,,1,0,1,0,,21,2021,6,June,22,Tuesday,25,2021-06-22,21:20:11
1405928547949105155,@StuartAkers1 @Dianne1963 @SkyNews Exactly!!,ORINAME,en,,0,0,0,0,,16,2021,6,June,18,Friday,24,2021-06-18,16:41:01
1405617088534913025,Okay ooo,ORINAME,en,,0,0,0,0,,20,2021,6,June,17,Thursday,24,2021-06-17,20:03:23
1405219804110282764,Spotify greenroom is what twitter spaces should be,ORINAME,en,,0,0,0,0,,17,2021,6,June,16,Wednesday,24,2021-06-16,17:44:43
1404892673165742087,"That God help us. I bet Chimamanda wanted to write ""God safe us o"" 😂😂😂😂",ORINAME,en,,0,0,0,0,,20,2021,6,June,15,Tuesday,24,2021-06-15,20:04:49
1404887523281838084,Chimamanda dey write sha!,ORINAME,en,,0,0,0,0,,19,2021,6,June,15,Tuesday,24,2021-06-15,19:44:21
1404574926502338562,Virgil dey design nonsense sha. But nobody wan tell say e design no enter.,ORINAME,en,,0,0,0,0,,23,2021,6,June,14,Monday,24,2021-06-14,23:02:12
1404138118425550852,Bibi is out? Wow! End of an era.,ORINAME,en,,0,0,0,0,,18,2021,6,June,13,Sunday,23,2021-06-13,18:06:29
1404066879094804484,@binance 35,ORINAME,und,,0,0,0,0,,13,2021,6,June,13,Sunday,23,2021-06-13,13:23:24
1404041126324183042,😭😭😭,ORINAME,art,,0,0,0,0,,11,2021,6,June,13,Sunday,23,2021-06-13,11:41:04
1404035054213505024,Let go look for the song on Spotify,ORINAME,en,,0,0,0,0,,11,2021,6,June,13,Sunday,23,2021-06-13,11:16:57
1404034292422950914,Tope Alabi should have kept it moving...,ORINAME,en,,0,0,0,0,,11,2021,6,June,13,Sunday,23,2021-06-13,11:13:55
1403311467705810959,But South South can't be part of Biafra na...,ORINAME,en,,0,0,0,0,,11,2021,6,June,11,Friday,23,2021-06-11,11:21:40
1401078837828521984,@V_Akiluna Stop this na.... 😭😭,ORINAME,en,,1,0,0,0,,7,2021,6,June,5,Saturday,22,2021-06-05,07:30:00
1400862929545793545,Hello @nairaland. What's good?,ORINAME,en,,0,0,0,0,,17,2021,6,June,4,Friday,22,2021-06-04,17:12:03
1400858514252308486,@AceAagbi Pure cruise,ORINAME,en,,0,0,0,0,,16,2021,6,June,4,Friday,22,2021-06-04,16:54:31
1400857970112610317,@AceAagbi 10 steps ahead,ORINAME,en,,1,0,0,0,,16,2021,6,June,4,Friday,22,2021-06-04,16:52:21
1400853067164172289,Man. My country is moving......,ORINAME,en,,1,0,0,0,,16,2021,6,June,4,Friday,22,2021-06-04,16:32:52
1400797225316401154,@Tolvic You see 😂😂😂😂. He is messing with people's bag,ORINAME,en,,1,0,0,0,,12,2021,6,June,4,Friday,22,2021-06-04,12:50:58
1400315185445969922,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/ImN3pYvCKW,ORINAME,en,['MyTwitterAnniversary'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/E27rPUYWQAU_6Fj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E27rPUYWQAU_6Fj?format=jpg&name=orig', altText=None)]",4,2021,6,June,3,Thursday,22,2021-06-03,04:55:31
1398754182635606017,Church Thanksgiving tomorrow will be lit!,ORINAME,en,,1,0,0,0,,21,2021,5,May,29,Saturday,21,2021-05-29,21:32:39
