TweetId,Text,Username,Language,Hashtags,Cords,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1633194157903863808,"Coward Umahi said 👇

Tinubu told Orji Uzor Kalu and I that Igbos will lose the opportunity to be senate president if Peter Obi continues with his court case against his victory. 
- Dave Umahi https://t.co/pEV7ahsGXX",ubaku33,en,,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpFbixaIAAFVtG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpFbixaIAAFVtG?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:53:25
1633194133371117570,"If this woman wins Rivers state I will tattoo the name PETER OBI on me.

Peter Obi has put men and women in the senate and federal house without making noise about it, let's see how many people he will get in for Governship.

The name Peter Obi is great. https://t.co/si8KWHsZ2Z",IOOnyebuchi,en,,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpFZV5XgAA3X96?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpFZV5XgAA3X96?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqpFZ5OXwAIcSPd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpFZ5OXwAIcSPd?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:53:19
1633194111921471491,"Have you noticed the gangup?

They want to do an Ambode on Soludo.

Same gang that couldn't get the celebrity butler elected with tainted PDP ticket now wants to relaunch using Obidient platform.
Nah, e no go work!

Obidient movement is for Peter Obi presidency, that's all.",idmann_mit,en,,,1,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:53:14
1633194100139737096,"See how stupid some PDAPC have become.
They came to my village late hours of the evening to share sachet salt to people soliciting for their votes.
What effrontery?
The structureless party has been used as a yardstick….it’s LP top to bottom.
Thanks to @PeterObi.",waltergreat9,en,,,0,1,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:53:11
1633194057001312257,"#VoteLPFromTopToBottom 
#VoteLabourParty 
#VoteGRV4Governor 
#VoteChijiokeEdeoga 
Don't just #VoteWisely but #VoteLP 
The CGFR @PeterObi had spoken as @NigeriaGov to all #Nigerians #Obidients considering #NigeriaFirst with @NgLabour for a #NewNigeria #VoteLabourParty in all https://t.co/eNj92HpBsk",JusticeSen,en,"['VoteLPFromTopToBottom', 'VoteLabourParty', 'VoteGRV4Governor', 'VoteChijiokeEdeoga', 'VoteWisely', 'VoteLP', 'Nigerians', 'Obidients', 'NigeriaFirst', 'NewNigeria', 'VoteLabourParty']",,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpFVuYWIAM9aIu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpFVuYWIAM9aIu?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:53:01
1633194044061827073,"Labour party in Rivers is compromised. Let's all vote for Dumo in Accord. He is the Peter obi we know.

#DumoWillDoMore 
#VoteAccord",guy_nzubechukwu,en,"['DumoWillDoMore', 'VoteAccord']",,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:58
1633194008099921922,Pork meat isn't that bad https://t.co/cDof5Yb0xC,Abigailisloved,en,,,0,0,0,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FqpFSC2WAAA_iK2.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FqpFSC2WAAA_iK2.mp4', contentType='video/mp4', bitrate=0)], altText='Handsome Cute GIF')]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:49
1633193927313334273,"If you're Obidient, and on the 11th, you're planning to vote for a candidate in a party different from Labour Party,

YOU ARE WRONG!!

🙏🙏 Vote LABOUR PARTY top to bottom. PETER OBI needs this",ikeikenj,en,,,4,9,41,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:30
1633193919486865410,"If you really think about it, rings are just mini skirts for fingers. https://t.co/psU3qm8GL1",D_haymian,en,,,0,0,6,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpFNsFWIAAbDkw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpFNsFWIAAbDkw?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:28
1633193908438966272,Obidients celebrate integrity.,Dion42380494,en,,,0,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:25
1633193892454490113,"I hope Our president,His excellency,Mr Peter Gregory Obi have seen this.
#PeterObi #PeterObi4President https://t.co/wg50dKGa7o",NwaFadaGlobal,en,"['PeterObi', 'PeterObi4President']",,0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633193771717328897/pu/img/xnueYfGh6CVpc4Ev.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193771717328897/pu/pl/zYxdtXY4VPv_FqmN.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193771717328897/pu/vid/288x640/PsMemxkm25v4BuQ3.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=138.318, views=2, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:21
1633193847567130628,"They want to continue influcting this kind of psins on our people throigh timubu,but we have made up our mnds to rescue ngeria through peter obi and labour party and nnothing will stop it this time around.https://t.co/TorFvTwVMS",ObimdiJohnbosc1,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:11
1633193834401112067,I have learnt alot since Peter Obi start this movement...and I'm greatful even though we are been robbed which we all we fight for,terra_web3,en,,,0,1,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:08
1633193814234898433,"Our silence contributed immensely to the deep rot in the system!

We have woken up to never sleep again!

Twitter SAN|| Ned Nwoko|| Yabatech|| Ambode|| FirstBank",OlaedoNwanyi,en,,,0,7,43,1,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:52:03
1633193777408950272,Well said.,itzz_blitz1,en,,,1,23,57,1,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:54
1633193760870875143,See my favorite oh 🥵 #Phyna𓃰 https://t.co/LebSBe9MLD,agama_x,en,['Phyna𓃰'],,1,10,25,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633193604414861313/pu/img/58N1yQQyuSw2ZwFb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193604414861313/pu/vid/320x568/iwJyI2UeGBtN1Abs.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193604414861313/pu/vid/540x960/eRRbzgAlVSBEHFy-.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193604414861313/pu/vid/480x852/KpgzCrWHt486hEF7.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633193604414861313/pu/pl/pPEjuzILrZuV3O5l.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=44.955, views=58, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:50
1633193704553951233,"I Love what is happening in Enugu state  between LP and APGA. Is better to choose between two good, credible and competent candidates than to choose between the Devil and Lesser Devil.",chizobanyi,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:37
1633193687239761920,"Humanity first before anything else, see the pure joy this man derives in giving hope to these kids without parents, I pray that God will continue to bless him and his pocket will never run dry🙏🥹",Ruggeddefender5,en,,,0,0,8,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:32
1633193637239504903,"Senator Victor Umeh (Anambra Central) presents his Certificate of Return to Labour Party Leader, Peter Gregory Obi. 
Congratulations to you Sir Victor Umeh. https://t.co/OlI6Zc7GsX",EmmyPromise71,en,,,0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpE9BEXsAAruCO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpE9BEXsAAruCO?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:21
1633193626992889857,"Your first wife was from Ghana and she was a special adviser to Ghana president.
I don't know what your trying to achieve d!g sh!t. https://t.co/5E30CPUwNW",itzz_blitz1,en,,,2,8,15,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpE8I5XwAYbmfT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpE8I5XwAYbmfT?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:51:18
1633193538778451969,Ohaneze Dissociates Self From ‘Peter Obi Not Destined To Be President’ Report https://t.co/6lTt9voExC,PresentngOnline,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:57
1633193502359027713,"live in Delta , @fkeyamo watin dey happen here ??  So Agege leave Tinubu picture na @peter obi grace and awareness he wan take campaign for delta 😂😂 Omo we cut our principal picture take 😂😂 The fear of Obi https://t.co/uApC4QXw18",Efebest38,en,,,2,8,15,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633192856868233216/pu/img/OkXjZT2a_L0zsYad.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192856868233216/pu/vid/480x848/ZVy8t7dTA8DJqdVe.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192856868233216/pu/pl/resGIxj-WHJLlMf4.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192856868233216/pu/vid/320x564/iivI8GhPS5mupsFk.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=30.069, views=62, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:48
1633193488257806342,Real.,the0lamide,en,,,0,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:45
1633193405743243265,Na @PeterObi and @NgLabour cause this one,officialmrcas,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:25
1633193405617455105,Khoyemi shippers giving me Ozone PTSD and are not even mates at all😂😂,ijDtreasure,en,,,0,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:25
1633193340400222210,"Peter Obi raised the bar so fvcking high, mehn 😅",CChieringo,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:10
1633193305285726210,"Please sign our petition!  https://t.co/JyTOeSvkxW
nigeria tinubu atiku lagos peter obi imo state kaduna kano admin project management solutions arise tv dele momodu https://t.co/a4E8XnG5Zq",naija_loudmouth,tl,,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpEqAYWIAMc-4n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpEqAYWIAMc-4n?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:50:01
1633193296053825536,"Tinubu thought sanwo-olu godfatherism. 
Peter obi thought him politics. 
Man is everywhere in lagos campaigning.........politics of impunity is dieing a natural death in Nigeria.",jacobceestine,en,,,3,10,46,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:59
1633193164759547906,"Thank you @PeterObi &amp; Datti Ahmed for showing Nigerians the path, thank you for creating that tunnel through @NgLabour at which you delivered to us footprints of electing credible and accountable leaders and made us believe in the power our votes carry.",YnkaOkula,en,,,1,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:28
1633193141988651010,"#Obidients in Lagos, wetin dey sup?

Shey we go dey dull make the nonsense wey dey since 1999 hold us ni?

How e be, make we put body joor!!!",1SlimSpirit,en,['Obidients'],,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:22
1633193136158539776,suddenly everybody wan turn accessible politician like peter obi,kuz_chainz,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:21
1633193077975252996,Road to darkness,Otuosoro_Ranjo,en,,,2,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:07
1633193068945096704,From Top to Bottom https://t.co/1EOmyA6eNy,LUMIWIZZO,en,,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpEcNlWIAAUC0j?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpEcNlWIAAUC0j?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:49:05
1633193020534259714,"Quite NPP and l will support you to be president.
You r our ""Peter Obi"" buh you can't be that in that corrupt institution.",Mawuli_88,en,,,0,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:54
1633193016553881605,"If you look into mirror and say Peter Obi three times, this guy will appear.",Zirachukwu,en,,,1,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:53
1633193013080989696,"I miss the game, e pain me scatter. I was on his page since morning buh slept off when it dropped",Jerroski56,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:52
1633193003077582848,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

Dying Minutes Good Governance",hotjammal,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:49
1633192955296075776,"https://t.co/mKgXiR6cUa

Chijioke Edoga’s boys are now demonizing PDP. He has been in PDP since 1999, and was in this meeting with Peter Mbah after he lost the ticket. Until he saw the PeterObi/LP opportunity 

If Obi/LP didn’t happen, Edoga would have still been working for PDP",ECOnuoha,en,,,0,0,1,1,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:38
1633192952884330499,"I tire for this country, a country where your tribe disqualified you from being a president of the country but you can be with them in a party but you can't rule the country @inec @festuskeyamo @PeterObi",onyenekwe20,en,,,0,0,1,1,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:37
1633192938753671169,"IMPORTANT NOTICE

This is to inform all , that His Excellency, Peter Obi would be in Warri, Delta State tomorrow for an Appreciation Visit.

All stake holders are hereby obliged to be in attendance.

Date: 8/03/2023
Time: 10am
Venue: John F Kennedy field, Effurun.",_weyimi,en,,,2,97,195,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:34
1633192918096703488,"They all mocked Peter Obi when he started campaigning, now look at their governor trying to copy Obi’s campaign strategy. He has just realized that all the billboards and election posters of him in every corners in Lagos can’t even save him.😂😂😂",Tkay_official,en,,,0,1,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:29
1633192801574723585,"The difference is Peter Obi

Twitter SAN
BVAS
Ned Nwoko https://t.co/X3F8NQWQbe",CitiCitizens,en,,,1,1,0,1,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633192764404908034/pu/img/XRWdJ8L-Sds5N1Ae.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192764404908034/pu/vid/222x426/EyIgEDlRxQYdeF3g.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192764404908034/pu/pl/1Y6r1NTvO09_EjDu.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=27.207, views=114, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:48:01
1633192761947037696,Peter Obi has become the accidental godfather of the new Nigerian politics.,gershom_umar,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:52
1633192744297308166,Drop your prayers for Peter OBI’s lead counsel. barr onyechi ikpeazu SAN. https://t.co/6rQQ8vJUer,Xandadgr81,de,,,0,0,4,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpEI-KXsAEa6IT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpEI-KXsAEa6IT?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:48
1633192716199768071,"Sanwo Olu did this. We cannot reward Sanwo Olu's wickedness and bloodshed with another 4 years.
Vote @GRVlagos 
Vote Labour Party top to bottom https://t.co/r98yaGACVA",geeukor,en,,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpEHtgXgAAR-2j?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpEHtgXgAAR-2j?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:41
1633192685744840705,Peter Obi going round to congratulate his people 🤗❤️,victorririi,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:34
1633192608485744641,If this woman wins Rivers state I will tattoo PETER OBI on me.,IOOnyebuchi,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:15
1633192599157633029,"No Agreement Today, No Agreement Ever. LP ALL THE WAY!

U remember NaijaLivesMatter? Dr Banwo speaking here is the convener. OBIdients hear it loud and clear, we no de give shishi.

Vote Labour Party all the way. Our principal Peter Obi will need them when he reclaims his mandate https://t.co/6jGj7JLTKA",Akahsboy,en,,,0,1,1,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633192492765007872/pu/img/uVKm43kM9vZUHPoE.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192492765007872/pu/pl/iqbAZUqkWzQmxzBs.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192492765007872/pu/vid/320x564/GuwJfKb8lcw1iVJW.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192492765007872/pu/vid/480x848/1Fkfd_sDHvGOnZUh.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=44.975, views=9, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:47:13
1633192477527101441,"Way before now, Peter Obi seems to have aligned with a supernatural voice crying for justice in our political sphere. May that voice cry louder in this case.

Ambode, Ned Nwoko, Portable, Pastor Enenche, Opay, Obidients, Yabatech, Kaduna, Potter, Mudryk",gentleLANRE,en,,,1,1,10,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:44
1633192411345174528,"Peter obi 13 LP disciple's; We all need to deliver these governor's on the 11th of March 2023 so help us God🙏

1)Abia __Dr Alex Otti
2)Benue _ Herman Hembe
3)Borno _ Ibrahim k Mshelia
4)Cross River _Olga Osim
5) Delta _ Deacon Ken pela
6) Enugu _ Chijioke Edeoga",kristabel_u,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:28
1633192408811819008,"Somebody who left Peter Obi to support and vote for Tinubu and Atiku in solidarity with everything their respective parties stand for, is preaching to you about the reality of voting for a credible candidate and you are actually listening and arguing with them.",EmekaAmakeze,en,,,6,25,86,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:28
1633192371058888706,"Thank you, @PeterObi",v_azumara,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:19
1633192322094563330,"If justice is not served for what INEC did to Peter Obi in the Presidential election, the Nigerian revolution will begin with the judiciary. - Barr Awforkansi 

BVAS FULL LIST Channels Caramel Rivers State Labour Party Dipo Wole Soyinka Twitter SAN Obedients Davido https://t.co/HkSxPgskld",Rich_Dawg1,en,,,0,48,112,1,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633192213126475777/pu/img/hXRQrkoratedNE9n.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192213126475777/pu/vid/480x270/yi3UlrOYycVnsnT5.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192213126475777/pu/pl/v7HateVU6uSTHKke.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633192213126475777/pu/vid/640x360/XxHbayY2RG8VEbj9.mp4?tag=12', contentType='video/mp4', bitrate=832000)], duration=140.0, views=1038, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:07
1633192310434328578,"The only good in Labour Party is 'Peter Obi' the rest na big fraudsters, i mean 419 them.

Collect Ghana must go for endorsement in the night, deny it in the day time.",Northorious,en,,,0,0,6,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:04
1633192310279110659,💯💯💯💯,Bjoesexy,art,,,0,1,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:46:04
1633192209154465792,"Elder Brother @chude__ 
If our Principal @PeterObi  has asked us to vote Labour Party from Top to Buttom..
Are you asking us to do otherwise?

What an old Man sees sitting down, even if we (youths) climb the tallest tree, we would not see it.

It will be better we obey @PeterObi",Amuchie_Godswil,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:40
1633192200157773824,Peter Obi is loved  https://t.co/lzH37V0oaC,AkpraiseMedia,en,,,1,6,35,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1632975909966807040/pu/img/KKpXf06fsY_nBNNS.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1632975909966807040/pu/pl/6lxwBGDmbjvt_wxn.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1632975909966807040/pu/vid/480x848/cSYMjqZSrj4_WNFG.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1632975909966807040/pu/vid/320x564/bxwFeZsye318TZDo.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=18.985, views=6707, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:38
1633192193006632960,"Imagine fear and lack of confidence in a man that was declared winner..... Evil no good ooo, you can't even breath fresh air in peace... Wait and watch PETER OBI enthroned...",PRINCEWILLKC4,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:36
1633192185611862022,"H.E Peter Gregory Obi, thank you for the political eye opener and mind shift, this alone is a new Nigeria. https://t.co/M9QwcAyUsU",tall_eric,en,,,0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqpDoBSWAAEZFT7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpDoBSWAAEZFT7?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqpDoOGWAAE-OoG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqpDoOGWAAE-OoG?format=jpg&name=orig', altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:34
1633192144490885123,"With more context, this is hilarious af. The legendary Lagos long Island will do that to you.",the0lamide,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:25
1633192103021871105,Peter Obi leads others follow 😂,Mbahdeyforyou,en,,,31,83,465,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:15
1633192067147919374,"There is more at stake...that's why!

There is more to that Peter Obi thing than the ordinary!
 
The puzzle is very clear!
The reason for the 'anyhowness'",muskainoh1,en,,,1,1,2,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:45:06
1633192038312079360,"The essence of the leave of the court which INEC sought is to destroy the primary evidence which would be an incontrovertible base for either declaring Peter Obi the authentic winner of the election or outright cancellation of the election.

They call Tinubu Master Strategist.",Dejoe080,en,,,1,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:44:59
1633192011959246848,"Here's me switching the perspective
@VectorThaViper  and @MI_Abaga 's Crown of Clay Cover.

Stop the hatred for one another
Stop the animosity
Stop the bigotry
We are one.
Say NO To Tribalism!

#IREV | Peter Obi | GRV | Igbo | Yourba | Nigeria | Obidients | INEC | Tinubu| INEC https://t.co/6AVw9HTYRz",CharmXtova,en,['IREV'],,2,0,3,1,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633191783101243392/pu/img/5DgyUHXOgVoVixNd.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633191783101243392/pu/vid/640x360/iIJuiFX1ETsD3zCB.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633191783101243392/pu/pl/rOZEa_yt6A1A4mJu.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633191783101243392/pu/vid/480x270/OxY2hRsA01pm-lbn.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633191783101243392/pu/vid/1280x720/wUQvOCVJOVIGmgQj.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=101.673, views=24, altText=None)]",19,2023,3,March,7,Tuesday,10,2023-03-07,19:44:53
1633191898738475009,"Ikpeazu Leads Other SANs To Defend Peter Obi At Presidential Election Tribunal https://t.co/tnbdvlYbYq

#tdpnewsng",tdpnewsplatform,en,['tdpnewsng'],,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:44:26
1633191768580653057,"Stop Borrowing President Peter Obi's human nature to do campaign.

I don't wish for you to have a second tenure in Lagos.",montelookast,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:55
1633191748305408001,God will continue to bless Peter Obi for me 😂😂😂😂😂😂,maverickhurt,en,,,0,3,6,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:50
1633191690533064706,So unfortunate,MilVet4PeterObi,es,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:36
1633191682815434755,"When the Appeal Court hears 7 Motions from Tinubu, Atiku, LP, and INEC today, Peter Obi insists on inspecting the BVAS. https://t.co/zR9ZF2caRD",ParrotmouthBlog,en,,,1,0,1,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:35
1633191649118396418,"One of the many things I need PO to do as soon as he assumes office, is to review our constitution. The power it wields on these monsters has to be minimized (if not stripped). The rule of law should run it full course! They’re servants and should start seeing themselves as one!",OlaedoNwanyi,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:27
1633191644324409349,This one wants to triple INEC budget? Peter Obi must come in a hurry oh....,Calljoboepodeck,en,,,0,0,4,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:25
1633191612628062209,People are tired of the old order. They want change and Peter Obi and LP signifies the change.,boc_recordz,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:43:18
1633191502175252482,"I'm so happy the ObiDient movement has only one leader (Peter Obi) and that leader is subject to the ObiDient. 

By now, time for don buy our leader but thank Peter Obi can not sell out.",IdaeworTimothy,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:42:52
1633191486362644490,Exactly! @AishaYesufu @falzthebahdguy @SavvyRinu @mrmacaronii @PeterObi @Naija_Activist @GRVlagos @_weyimi we are a smart generation. We should anticipate these things and be steps ahead of them. Whatever is legal and admissible in court.,jejefresh,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:42:48
1633191428850429955,"This is what Nigeria is missing. Enable political stability that encourages justice and fairness, good security, zero corruption, essential basic amenities, higher human development index and watch the FDI increases. This is what  @PeterObi want to achieve.",coolzeal,en,,,0,0,0,0,,19,2023,3,March,7,Tuesday,10,2023-03-07,19:42:34
