DateTime,TweetId,Text,Username,Language,Hashtags,Cords,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Lat,Lon
2023-03-02 06:02:50+00:00,1631173195653947392,"@firstladyship *political* PDP be like those boys wey don tey for sch but never graduated,like rival cult🤪🤪🤣 Kwakwansiya be like  remedial students🤪🤣 APC Na agba yahooo or yakool , INEC be like Daniel Regha,confused fellow🤪🤪🤪🤪🤸‍♂️😎 Nigeria be like miracle wey no dey tire Jesus🤪🤪🤪🤣🤣",bedley2020,en,,"Coordinates(longitude=54.8939725, latitude=24.6182526)",0,0,0,0,,24.6182526,54.8939725
2023-03-02 05:55:45+00:00,1631171416254029825,"Inec has shown that it's not votes that count but who counts the votes. 

Good morning my nation
#ENDINECNOW #ENDINEC",thereal_lekwray,en,"['ENDINECNOW', 'ENDINEC']","Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,0,0,,5.2050072,6.6269298
2023-03-02 05:48:50+00:00,1631169672958603265,"My opinion is that, INEC should reject any result sheet not uploaded at the polling unit according to the guidelines to avoid crises and protest in the country.",MondayEmeoka,en,,"Coordinates(longitude=6.351687, latitude=4.3176116)",0,0,0,0,,4.3176116,6.351687
2023-03-02 05:48:31+00:00,1631169593354907648,"@vanguardngrnews INEC chairman, He's compromise and sold our mandate! He and the entire of his generations will never seen peace for the rest of their life. Amen",SunnyJeffrey92,en,,"Coordinates(longitude=3.4023218, latitude=6.3962643)",0,0,0,0,,6.3962643,3.4023218
2023-03-02 05:47:58+00:00,1631169456356438017,"INEC, POLICE FAILED NIGERIANS watch this and share https://t.co/jn1bfGuA4m https://t.co/uTiBXz4a1L",PrudentMStv,en,,"Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqMT-JKWIAAKb_n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqMT-JKWIAAKb_n?format=jpg&name=orig', altText=None)]",5.2050072,6.6269298
2023-03-02 05:43:12+00:00,1631168254398939136,"@Tomihills @SympLySimi We woke up, came out en masse on 25th to vote to save our generation, but what did we get in return. Disenfranchisement, some were beaten and the end the INEC and those in power selected who they want to rule us.",JohnboscoChuk11,en,,"Coordinates(longitude=6.6356497, latitude=5.7092317)",0,0,0,0,,5.7092317,6.6356497
2023-03-02 05:41:36+00:00,1631167854589489152,@Oyinkitana I don't know were INEC got that from,EmmydonEmm,en,,"Coordinates(longitude=54.8939725, latitude=24.6182526)",0,0,1,0,,24.6182526,54.8939725
2023-03-02 05:38:52+00:00,1631167167092621312,"Protesters discovers INEC official results for just concluded presidential election in the bush , MNK saw evil and wickedness he than want #BIAFRA disintegration from Nigeria is a terrorist country election manipulates irregularities malpractices apc terrorist government https://t.co/wqhS3b6BSc",dakus_jocelyn,en,['BIAFRA'],"Coordinates(longitude=-3.3285119, latitude=55.894729)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631167039124414470/pu/img/0a5LaSyfOQT_f6aA.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631167039124414470/pu/pl/nzxhxWRWTh16Frfe.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631167039124414470/pu/vid/154x280/-7IUw1aN_eqebv6Y.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=45.006, views=5, altText=None)]",55.894729,-3.3285119
2023-03-02 05:24:20+00:00,1631163509370245120,@TheOfficialPOMA If as at yesterday a corper friend of my told me that the PO is Asking them to come and upload the results in Anambra State how come INEC declare winner without the results,PrinceUB25,en,,"Coordinates(longitude=6.6356497, latitude=5.7092317)",0,0,1,0,,5.7092317,6.6356497
2023-03-02 05:00:35+00:00,1631157532948299777,"are. More so INEC chairman said the technology will work only to shift goal post in the middle of the process. 

Civil society had asked that the BVS be tested but INEC did the more you look the less you see. 

Finally the BVAS was a critical component of the collation process.",ElekwachiChimez,en,,"Coordinates(longitude=7.4542209, latitude=6.377634)",1,0,0,0,,6.377634,7.4542209
2023-03-02 04:42:34+00:00,1631152997433581568,@wilderpatriot She is so incoherent like #inec #MAHMOODYAKUBUMUSTRESIGN,zenobia960,en,"['inec', 'MAHMOODYAKUBUMUSTRESIGN']","Coordinates(longitude=-0.0911889, latitude=50.8604102)",0,0,0,0,,50.8604102,-0.0911889
2023-03-02 04:36:47+00:00,1631151542878257152,The propaganda is dead on arrival. March 11 is the people revenge for APC and INEC,Davidabia85,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-02 04:25:21+00:00,1631148663849332736,@ZainAsher @AjuriNgelale @OneWorldCNN @AjuriNgelale your INEC chairman test run this and for four years didn't noticed a defunct of the BVAS never came out to relay his fears shows a man who is Absolutely Irresponsible even to him self.,chi_ssynkwo,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,,8.961887,7.3045544
2023-03-02 03:46:55+00:00,1631138994250477570,INEC decided for Nigeria. What an absolute joke.,cephaskm,en,,"Coordinates(longitude=27.8925632, latitude=-26.1368652)",0,0,0,0,,-26.1368652,27.8925632
2023-03-02 03:35:12+00:00,1631136042421219329,"The President who is the leader of your party lost his state - Katsina.
Your main henchman El-Rufai lost Kaduna.
You lost Kano.  
You lost in the FCT. 

But some how you have been declared President 😂.

Can't you see the INEC CHAIRMAN didn't play the rigging game well.",iykesolo31,en,,"Coordinates(longitude=150.520928608, latitude=-34.1183470085)",0,0,1,0,,-34.1183470085,150.520928608
2023-03-02 03:33:09+00:00,1631135528417361921,"@vanguardngrnews Inec is a fraudulent organization? Their chairman should resign and redo the presidential election.. 

INEC IS CORRUPT AND COMPROMISED.",FunyCrazyThings,en,,"Coordinates(longitude=5.0086055, latitude=5.7411889)",0,0,0,0,,5.7411889,5.0086055
2023-03-02 03:28:05+00:00,1631134251335680001,@Originalfemo @RealChrisChukwu I don't doubt 18mil... Every figure given to us by INEC was a lie. The BVAS and agents nationwide will reveal to us all we need,Hackwi69,en,,"Coordinates(longitude=11.2394142, latitude=6.7066989)",0,0,0,0,,6.7066989,11.2394142
2023-03-02 03:27:38+00:00,1631134138689368065,"Kogi Women Go Spiritual, Asks INEC To Declare Natasha As Winner Of Kogi ... https://t.co/SgWVwBzzmH via @YouTube",BargerHoney,en,,"Coordinates(longitude=-96.683671, latitude=32.700664)",0,0,0,0,,32.700664,-96.683671
2023-03-02 03:01:37+00:00,1631127593880518657,Gaslighting was a mode of psychologically silencing voices in times past but it cannot work this time. The fact that the result being announced by INEC did not reflect results from polling unit will never be swept under the carpet.,eddubrazil,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,2,0,,6.4278856,3.2131467
2023-03-02 02:59:17+00:00,1631127003498774530,"@EiENigeria: ""INEC promised that PU level results will be uploaded on its IReV Portal and the results captured will be used for collation. Unfortunately, this was not the case and we have situations where altered result sheets were used to declare results."" #NigeriaDecides2023",Dev4Security,en,['NigeriaDecides2023'],"Coordinates(longitude=-77.119401, latitude=38.801826)",0,5,3,1,,38.801826,-77.119401
2023-03-02 01:56:02+00:00,1631111087763406848,End INEC Now - Sign the Petition! https://t.co/YBF1m4uja6 via @changeorgng,oebson,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,,6.3703877,2.7063037
2023-03-02 01:53:03+00:00,1631110337301708800,"Ogbeni, stop thinking the country will crumble and get worse because your favorite candidate didn't win. Nothing, I mean absolutely nothing guaranteed him doing better . Na still God hand we been put am .
#electionresults2023 #ElectionResult #inec",yomiayinde1,en,"['electionresults2023', 'ElectionResult', 'inec']","Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,,6.3703877,2.7063037
2023-03-02 01:49:17+00:00,1631109389540110337,"@vanguardngrnews Vanguard, You know how it was ran, vote buying, failure to upload results immediately at PUs,bribing of inec chairman, using NYSC members to rigg elections.Thumprinting for APC from  their private houses. https://t.co/EAvKeNSEj0",Austyn60622201,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631108996663762945/pu/img/ATsssvJwXzBngE_S.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631108996663762945/pu/vid/360x640/K12kfdpGzwJ1XDlE.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631108996663762945/pu/pl/kHrsXuxTbGZPJPW3.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631108996663762945/pu/vid/320x568/3jYFSaT-0OjP9-si.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=138.322, views=4, altText=None)]",6.4826762,3.198942
2023-03-02 01:38:36+00:00,1631106698306895874,"De Nile is a river in Egypt 
Ya mom lied to you when she said you will grow up to be a wise person😂😂💔

WTF, how can you just open your mouth and lie like there is no tomorrow 
Between you and INEC, I can not tell who lies so loud cause wow😂😂🤣
#BBTitans",Tbuckman_,en,['BBTitans'],"Coordinates(longitude=-0.3470252, latitude=5.51713)",1,0,2,0,,5.51713,-0.3470252
2023-03-02 01:37:38+00:00,1631106455049760774,"@Jamaticulus @ndupuronald @GazetteNGR I'm not believing INEC..
At dis point..I don't even believe dat PO lost anywhere..",digonwajaypee,en,,"Coordinates(longitude=7.4542209, latitude=6.377634)",0,0,3,0,,6.377634,7.4542209
2023-03-02 01:36:13+00:00,1631106100773765124,"@AishaYesufu THE FINAL RESULTS ANNOUNCED AND THE WINNER DECLARED BY INEC
APC       8,794,726  
PDP       6,984,520      
LP           6,101,533
NNPP     1,496,687.",babanjawhir,en,,"Coordinates(longitude=11.1295462, latitude=10.2470039)",0,0,0,0,,10.2470039,11.1295462
2023-03-02 01:35:23+00:00,1631105891968724996,"@iamdlaw2 Wait.. where Tinubu con win😭😭😭😭
INEC don burst my eyeglass",digonwajaypee,en,,"Coordinates(longitude=7.4542209, latitude=6.377634)",0,0,0,0,,6.377634,7.4542209
2023-03-02 01:27:56+00:00,1631104016305340417,"@OfficialAPCNg We never elected Tinubu!
Inec stole Obi's mandate for  Tinubu.👨‍🔬 https://t.co/sskCKT3gHB",Austyn60622201,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631103713971511298/pu/img/d_jCkb1vKgrAe22Y.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631103713971511298/pu/vid/360x640/oAMIbSDqsQ0Ktsoy.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631103713971511298/pu/pl/cWEAYCh4rgMOsnze.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631103713971511298/pu/vid/320x568/_1UnC0pyn9hbOgyo.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=139.967, views=2, altText=None)]",6.4826762,3.198942
2023-03-02 01:21:42+00:00,1631102446914138113,"They now know the tricks INEC and APC is playing, watch this APC will cover 30 State in Nigeria and nobody will do anything about it 

iNEC | stateelection #INECElectionResult #APC #LPandAPC",Iamchizzypee,en,"['INECElectionResult', 'APC', 'LPandAPC']","Coordinates(longitude=6.351687, latitude=4.3176116)",0,0,3,0,,4.3176116,6.351687
2023-03-02 01:17:02+00:00,1631101272009916416,@scrumtuous @Kingsleykiings Peter obi won the election but the inec chairman rigged the election in favour of the APC candidate.,Austyn60622201,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,,6.4826762,3.198942
2023-03-02 00:39:56+00:00,1631091937854758912,"Time to laugh away your troubles 😂😂
Visit our website for free tickets 🎫 https://t.co/YXX2Of8K9G

Laugh comedy Inec Nigeria https://t.co/1FsbJJghDl",Triple7Africa,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqLNd_ZWcAE40G5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqLNd_ZWcAE40G5?format=jpg&name=orig', altText=None)]",6.4278856,3.2131467
2023-03-02 00:33:17+00:00,1631090262825918464,"@vanguardngrnews If y'all really think this is about LP or PDP, why not post a nationwide petition on the inec platform and request that Nigerians sign the petition for or against the rerun of elections to ascertain for yourselves if truly it is based on party greed alone?",Xutrix_profilea,en,,"Coordinates(longitude=7.8619108, latitude=4.9711142)",0,0,0,0,,4.9711142,7.8619108
2023-03-02 00:27:11+00:00,1631088726251130881,"INEC has gotten Nigeria into a very big mess
They shattered our hope and happiness
They just increased the suffering of this country
But we the Nigeria youths won't accept it
We demand for our right.. https://t.co/Q9xfi9QhzY",Henry_Ryanz101,en,,"Coordinates(longitude=7.003367928342268, latitude=5.395112172744527)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqLKjSrWYAAThWm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqLKjSrWYAAThWm?format=jpg&name=orig', altText=None)]",5.395112172744527,7.003367928342268
2023-03-02 00:05:39+00:00,1631083310066565120,@ManLikeIcey At a time Wike and Inec pulled La casa de vote,dofficial_vela,en,,"Coordinates(longitude=-0.422572, latitude=53.719616)",0,0,0,0,,53.719616,-0.422572
2023-03-02 00:04:27+00:00,1631083007401500674,"My birthday is on 30th June and I’ll celebrate it this year with H.E @PeterObi as the President of Nigeria 🇳🇬
Save this tweet 🙏
#NigeriaDecide2023 Obidients inec",chidexobani,en,['NigeriaDecide2023'],"Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,2,0,,5.2050072,6.6269298
2023-03-02 00:01:15+00:00,1631082202887856128,@redcap_blondie Go and declare Obi naa Sebi naa you be Inec chairman ode.,Idowuolalekana1,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,0,0,,7.2991429,3.7770114
2023-03-02 00:00:37+00:00,1631082042333995009,@Giftkenneth25 @inec Big lie!!!!,visionarianwld,en,,"Coordinates(longitude=8.8212193, latitude=9.831517)",0,0,1,0,,9.831517,8.8212193
2023-03-01 23:35:05+00:00,1631075615322275843,INEC Magic. https://t.co/GIEJD0SAPq,erayokan_orukpe,cs,,"Coordinates(longitude=-87.022482, latitude=35.9945681)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqK-oPEXgAArndi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqK-oPEXgAArndi?format=jpg&name=orig', altText=None)]",35.9945681,-87.022482
2023-03-01 23:32:33+00:00,1631074977918140417,My point exactly. Not INEC. INEC can never be independent. Every organisation managed by Nigerians can be compromised. The only Nigerian that didn’t compromise was killed. Dora Akunyili. We need a complete foreign group who know no one in naija to manage our elections.,omaakatugba,en,,"Coordinates(longitude=9.4928401, latitude=52.707376)",11,4,23,1,,52.707376,9.4928401
2023-03-01 23:29:21+00:00,1631074171844280323,"We Nigeria we hate people who speak the truth can you all watch this, #Buhari can you see #inecnigeria are you seen your people? #Obidient see my people #mahmoodyakubu Judas Iscariot #NigeriaDecides2023 see my country 👇#AriseTv ,#channeksTv  inec must give us our votes 😭😭😭😭",EmmanuelShamsen,en,"['Buhari', 'inecnigeria', 'Obidient', 'mahmoodyakubu', 'NigeriaDecides2023', 'AriseTv', 'channeksTv']","Coordinates(longitude=3.4023218, latitude=6.3962643)",0,1,1,0,,6.3962643,3.4023218
2023-03-01 23:17:43+00:00,1631071247617474561,@officialABAT Stop thanking us we never voted for you inec is just imposing you on us...God will disgrace u in Jesus name Amen,eemmyyoung,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,0,0,,8.4504401,6.7786135
2023-03-01 23:13:23+00:00,1631070156716646401,"Nobody:

INEC Chairman Prof Mahmood Yakubu reporting Manchester utd game vs West Ham by 4am Thursday morning🌄🌅!!! 

Criminals!!! Thieves!! Vote buying merchants!! 
#Resignation  !! Gbadebo !! Nairaland !! ""President Elect"" shola !! https://t.co/rbcVAyS2m3#Resignation https://t.co/L4kk4iHViT",omoawolu,en,['Resignation'],"Coordinates(longitude=2.7286875, latitude=7.9862746)",0,0,5,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqK5qKsWwAE9qVu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqK5qKsWwAE9qVu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqKxj6KXsAA4Vax?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqKxj6KXsAA4Vax?format=jpg&name=orig', altText=None)]",7.9862746,2.7286875
2023-03-01 23:11:37+00:00,1631069710346321926,"@inecnigeria Mahamoud Yakubu, you will go down in history as the most useless INEC Chairman. You stole and don't even have the brain to hide your track and you call yourself a professor. https://t.co/z2ztnJ6LLm",obinnaokorie1,en,,"Coordinates(longitude=7.550692, latitude=8.9793214)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqK5P6hWAAIAW8Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqK5P6hWAAIAW8Z?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqK5QfDWYAIUnyy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqK5QfDWYAIUnyy?format=jpg&name=orig', altText=None)]",8.9793214,7.550692
2023-03-01 23:09:47+00:00,1631069248704376834,@Luvcheat @BashirAhmaad And for that irev everybody was disappointed with that inec failed in that aspect,Muizbas,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,,6.4278856,3.2131467
2023-03-01 23:08:42+00:00,1631068978318659584,End INEC Now - Sign the Petition! https://t.co/MXTZIKZgWY via @changeorgng,tulukson,en,,"Coordinates(longitude=3.3874007, latitude=6.685429)",0,0,0,0,,6.685429,3.3874007
2023-03-01 23:08:30+00:00,1631068927060066304,"@OsamagbeOsemwe1 @A_X_O___ @Nkemchor_ Last year November, I promised you I will chat you after INEC decleared Tinubu as a winner 🤣🤣🤣.. where ur Obi now https://t.co/1j2htrmW0I",ishaq_babatunde,en,,"Coordinates(longitude=7.3566227, latitude=10.4252617)",1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqK4iizWAAAh8rC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqK4iizWAAAh8rC?format=jpg&name=orig', altText=None)]",10.4252617,7.3566227
2023-03-01 23:06:19+00:00,1631068377312555015,"they bought the inec staffs and the corpers.
BUHARI lied to us.... he told us that we will be allowed to vote for who we want but in the end they forced tinubu on us.  they made us believe that the scarcity of naira note was to stop vote buying but in the end it was all a lie.",Excellentnicho2,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-01 23:06:18+00:00,1631068372002635783,"manipulated but in the end it was manipulated by inec themselves.
BUHARI lied to us... he told us that there will be no rigging but in the end the rigging happened in front of our very own eyes.
BUHARI lied to us .... he told us that there will be no vote buying but in the end",Excellentnicho2,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,,6.4278856,3.2131467
2023-03-01 23:06:17+00:00,1631068367980306433,"inec lied to us......... they told us that our votes will count but in the end it was all figures.
inec lied to us... they told us that there will be an electronic transmission of results but in the end it was all manual.
inec lied to us... they told us that the bvas can not be",Excellentnicho2,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,,6.4278856,3.2131467
2023-03-01 23:05:33+00:00,1631068181941870593,"@IkukuomaC @STREAM2MEDIA INEC shit for church altar,  carry bible clean yansh.",comohere,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-01 23:00:22+00:00,1631066881086857216,@WuoAbandu @NjamaPaul @NgLabourSupport First off you need to know that there is a question mark on the record from INEC about the record of the voter registration.2: there is massive voter turn out which was captured on all media and more of social media which is unbiased,matobidyke,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,1,0,,6.4278856,3.2131467
2023-03-01 22:54:19+00:00,1631065355891113988,@inecnigeria INEC has committed a gravious crime against the sovereignty and the mandate of the Nigerian people!!!,kator_samuel,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,,6.4826762,3.198942
2023-03-01 22:51:01+00:00,1631064525515415552,"@officialABAT Why are you forcing yourself on Nigerians.
Affliction shall not raise the second time....
INEC is the problem of Nigeria...
INEC is a political party....
INEC is on the ballot....
INEC is a disease...
INEC is a virus....
INEC is worst than COVID 19...
INEC is not for Nigerians...",shinny_emmy,en,,"Coordinates(longitude=5.5532952, latitude=6.2445092)",0,0,0,0,,6.2445092,5.5532952
2023-03-01 22:50:38+00:00,1631064429587488769,"All banks have added more money on transaction fee

From N10.75 to N26.88

Just how many hours of Tinubu.

It was N10.75k yesterday with my @wemabank @alat_ng @UBAGroup @PolarisBankLtd @ZenithBank @MyFCMB @FirstBankngr INEC RIVERS PDP LP ATIKU OBI APC TINUBU BUHARI",Gee_Meey,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",3,0,0,2,,4.7337699,6.9380658
2023-03-01 22:46:13+00:00,1631063318008934402,SDM suffer from inec hand https://t.co/0Vvr4jfJWs,haruna_ab1,en,,"Coordinates(longitude=8.8337107, latitude=9.8581086)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631063252514877442/pu/img/0dnRNnggCyjJvKD3.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631063252514877442/pu/vid/584x270/ZpPOipG0qtFJ9avr.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631063252514877442/pu/vid/780x360/ZhgoQzkyoSGWH6sj.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631063252514877442/pu/pl/T-1LJ06H2TAA6n_8.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631063252514877442/pu/vid/1280x590/uiQa49-6vyqXYqQd.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=17.566, views=0, altText=None)]",9.8581086,8.8337107
2023-03-01 22:44:20+00:00,1631062843016585218,"#Resignation
“Peter Obi should run away from anything PDP and should not have anything to do with that devilish party” - Ayo Fayose

#ARISENews Atiku and Obi ECOWAS Daura #Davido Biafra
Femi Falana Black Wednesday Frank Nweke INEC President Zenith Natasha Akpoti #Resignation https://t.co/e1knSWWylF",Cynthia76147371,en,"['Resignation', 'ARISENews', 'Davido', 'Resignation']","Coordinates(longitude=6.6648612, latitude=6.1594247)",0,0,4,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqKzARAWcAIKGob?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqKzARAWcAIKGob?format=jpg&name=orig', altText=None)]",6.1594247,6.6648612
2023-03-01 22:41:45+00:00,1631062195193741319,"inec finally declares Tinubu as President elect here's what Nigerians are say...

I wish this thread will get 2,000 retweets

Okwute Lagos APC Ajuri Chief of Staff Mahmoud Yakubu Gabriel Jesus #OccupyINEC BVAS Alex Otti #bachelor #Resignation IPOB 25% in FCT The Originals Agonja https://t.co/j5enug7GVV",officialmcdave,en,"['OccupyINEC', 'bachelor', 'Resignation']","Coordinates(longitude=6.9380658, latitude=4.7337699)",77,957,1287,13,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631062007519535106/pu/img/l8WwHQhQKx_d-09A.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631062007519535106/pu/vid/320x568/xgxf92COZPe4Ave5.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631062007519535106/pu/vid/720x1280/oJSaBB639Btg2NxC.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631062007519535106/pu/pl/BYoovV0Ylot7z8dh.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631062007519535106/pu/vid/480x852/Ce-t6rGaa-2BHtWd.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=140.0, views=27614, altText=None)]",4.7337699,6.9380658
2023-03-01 22:36:59+00:00,1631060996151205888,You won what rightfully belong to you but INEC stole from us but GOD is watching us all https://t.co/YUtM1BUWjl,PiusDesmond6,en,,"Coordinates(longitude=-118.668404, latitude=33.704538)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqKxVH-WYAIBb1l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqKxVH-WYAIBb1l?format=jpg&name=orig', altText='MAN of the people ')]",33.704538,-118.668404
2023-03-01 22:33:51+00:00,1631060206850306048,"@RishiSunak @officialABAT This is exactly what INEC did to Nigerians.. If you doubt the results go to court. 

#INECFailedNigerians 
#INECElectionResult #labourpartynigeria 

Our stolen mandate must be recovered. https://t.co/HMGN73LNwk",Izuchuk97039103,en,"['INECFailedNigerians', 'INECElectionResult', 'labourpartynigeria']","Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqKwnLPXwAAx-LV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqKwnLPXwAAx-LV?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135
2023-03-01 22:31:15+00:00,1631059550265659392,@falzthebahdguy I sported Inec misleading us. During the election I was verified with my two thumbs print but I I voted with my first finger index. Will bvas recognize it  just thinking,JolomiOdudu,en,,"Coordinates(longitude=2.6654364, latitude=6.287653)",0,0,0,0,,6.287653,2.6654364
2023-03-01 22:30:41+00:00,1631059407776653312,"@mr351_ They actually swap LP results for APC,l saw a video of it whereby a police officers was collecting a result from in a polling unit from an Inec official,the duty of police is to protect the citizens.",Femibasemusic,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-01 22:28:27+00:00,1631058846067064834,"The way am unfollowing all this thieves ehh, it's doing me like they should wake up without followers tomorrow morning. Dirty election wey them do. INEC na just the worst thing to happen to Nigerians.#INECElectionResult #OBIDIENTS #PeterObiIsComing #PeterObi #INECIsCorrupt",queen_mirel,en,"['INECElectionResult', 'OBIDIENTS', 'PeterObiIsComing', 'PeterObi', 'INECIsCorrupt']","Coordinates(longitude=3.5750048, latitude=6.4825679)",0,0,2,0,,6.4825679,3.5750048
2023-03-01 22:28:22+00:00,1631058826173599745,"No video evidence of any city in Nigeria where people are jubilating in celebration of electoral victory of Tinubu. No doubt, BAT win at INEC but lose at People's minds!

Sigh🤔",Sir_peter23,en,,"Coordinates(longitude=12.3699652, latitude=9.2215588)",0,0,1,0,,9.2215588,12.3699652
2023-03-01 22:27:52+00:00,1631058698943492096,"The structure that they are talking about is the structure of rigging, structure of comprising INEC and judiciary.  Its a structure of criminality and injustice.",chrismercy24,en,,"Coordinates(longitude=6.6356497, latitude=5.7092317)",0,0,0,0,,5.7092317,6.6356497
2023-03-01 22:24:02+00:00,1631057735516078083,@officialABAT INEC PRESIDENT CONGRATULATIONS,gozye1,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
